date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc
2021-07-14 13:48:33.890452,events,7587.01,411283,7171,39,10732.81,194.54,1.41,0.0174,1.06
2021-07-15 13:48:33.890452,events,7954.62,430886,6138,44,10684.58,180.79,1.34,0.0142,1.3
2021-07-16 13:48:33.890452,events,8485.66,858020,12648,40,13971.95,212.14,1.65,0.0147,0.67
2021-07-17 13:48:33.890452,events,7064.77,394249,5259,42,9566.1,168.21,1.35,0.0133,1.34
2021-07-18 13:48:33.890452,events,8090.5,528404,8195,38,13670.85,212.91,1.69,0.0155,0.99
2021-07-19 13:48:33.890452,events,7280.7,447392,6920,39,10627.42,186.68,1.46,0.0155,1.05
2021-07-20 13:48:33.890452,events,7211.08,564871,6797,35,9982.06,206.03,1.38,0.012,1.06
2021-07-21 13:48:33.890452,events,10432.23,1001593,14250,50,17565.86,208.64,1.68,0.0142,0.73
2021-07-22 13:48:33.890452,events,7373.69,508522,7359,37,11830.62,199.29,1.6,0.0145,1.0
2021-07-23 13:48:33.890452,events,9425.73,534212,8256,46,13174.79,204.91,1.4,0.0155,1.14
2021-07-24 13:48:33.890452,events,5155.85,389540,5870,23,8651.49,224.17,1.68,0.0151,0.88
2021-07-25 13:48:33.890452,events,4395.09,252909,3513,26,6440.3,169.04,1.47,0.0139,1.25
2021-07-26 13:48:33.890452,events,7776.09,434307,7067,36,12944.56,216.0,1.66,0.0163,1.1
2021-07-27 13:48:33.890452,events,7082.53,598527,8937,38,10242.33,186.38,1.45,0.0149,0.79
2021-07-28 13:48:33.890452,events,7894.96,682332,11775,41,5875.49,192.56,0.74,0.0173,0.67
2021-07-29 13:48:33.890452,events,8624.37,722998,12178,39,13129.44,221.14,1.52,0.0168,0.71
2021-07-30 13:48:33.890452,events,9184.66,603995,8302,46,13404.2,199.67,1.46,0.0137,1.11
2021-07-31 13:48:33.890452,events,7108.07,489483,6824,34,9280.32,209.06,1.31,0.0139,1.04
2021-08-01 13:48:33.890452,events,6344.32,510012,7145,31,9720.3,204.66,1.53,0.014,0.89
2021-08-02 13:48:33.890452,events,10136.61,753824,9845,58,13670.25,174.77,1.35,0.0131,1.03
2021-08-03 13:48:33.890452,events,7933.66,902294,14666,39,11350.43,203.43,1.43,0.0163,0.54
2021-08-04 13:48:33.890452,events,7781.66,475322,7480,41,9417.93,189.8,1.21,0.0157,1.04
2021-08-05 13:48:33.890452,events,8460.44,441075,7258,40,12172.59,211.51,1.44,0.0165,1.17
2021-08-06 13:48:33.890452,events,7986.95,605986,9129,40,9613.67,199.67,1.2,0.0151,0.87
2021-08-07 13:48:33.890452,events,6681.11,248086,2894,40,10766.84,167.03,1.61,0.0117,2.31
2021-08-08 13:48:33.890452,events,7946.54,498859,7917,35,12095.19,227.04,1.52,0.0159,1.0
2021-08-09 13:48:33.890452,events,10041.47,803680,12968,45,14667.94,223.14,1.46,0.0161,0.77
2021-08-10 13:48:33.890452,events,10204.83,549163,8490,45,12762.21,226.77,1.25,0.0155,1.2
2021-08-11 13:48:33.890452,events,9185.79,592926,8774,53,13973.16,173.32,1.52,0.0148,1.05
2021-08-12 13:48:33.890452,events,9079.22,700027,11050,46,10962.94,197.37,1.21,0.0158,0.82
2021-08-13 13:48:33.890452,events,7108.28,476332,7584,37,11910.68,192.12,1.68,0.0159,0.94
2021-08-14 13:48:33.890452,events,8019.2,615503,9287,45,11007.04,178.2,1.37,0.0151,0.86
2021-08-15 13:48:33.890452,events,5739.37,327608,5565,24,7376.85,239.14,1.29,0.017,1.03
2021-08-16 13:48:33.890452,events,5789.73,359412,5066,33,8384.44,175.45,1.45,0.0141,1.14
2021-08-17 13:48:33.890452,events,7568.05,900654,12689,38,10497.15,199.16,1.39,0.0141,0.6
2021-08-18 13:48:33.890452,events,6889.32,584837,8617,33,9572.94,208.77,1.39,0.0147,0.8
2021-08-19 13:48:33.890452,events,7217.32,627657,9902,44,10807.48,164.03,1.5,0.0158,0.73
2021-08-20 13:48:33.890452,events,9032.97,533592,7266,49,15243.19,184.35,1.69,0.0136,1.24
2021-08-21 13:48:33.890452,events,8239.73,492134,6892,61,13795.98,135.08,1.67,0.014,1.2
2021-08-22 13:48:33.890452,events,6050.07,597384,9219,31,8852.18,195.16,1.46,0.0154,0.66
2021-08-23 13:48:33.890452,events,9899.65,635588,10676,44,14096.79,224.99,1.42,0.0168,0.93
2021-08-24 13:48:33.890452,events,8392.34,608335,7761,36,11353.77,233.12,1.35,0.0128,1.08
2021-08-25 13:48:33.890452,events,9260.13,540582,9508,51,15080.0,181.57,1.63,0.0176,0.97
2021-08-26 13:48:33.890452,events,9013.83,551739,9427,44,11573.34,204.86,1.28,0.0171,0.96
2021-08-27 13:48:33.890452,events,10415.78,571783,8711,53,15750.63,196.52,1.51,0.0152,1.2
2021-08-28 13:48:33.890452,events,7582.22,779938,13134,32,11955.44,236.94,1.58,0.0168,0.58
2021-08-29 13:48:33.890452,events,6108.36,409490,5938,33,8423.28,185.1,1.38,0.0145,1.03
2021-08-30 13:48:33.890452,events,7379.43,491644,8825,41,10497.49,179.99,1.42,0.0179,0.84
2021-08-31 13:48:33.890452,events,10270.83,692508,12734,54,17970.27,190.2,1.75,0.0184,0.81
2021-09-01 13:48:33.890452,events,8792.58,673979,11848,42,13596.92,209.35,1.55,0.0176,0.74
2021-09-02 13:48:33.890452,events,7983.76,752258,11300,41,12925.22,194.73,1.62,0.015,0.71
2021-09-03 13:48:33.890452,events,7957.25,516658,8093,46,11585.88,172.98,1.46,0.0157,0.98
2021-09-04 13:48:33.890452,events,5410.49,262793,3526,31,8935.87,174.53,1.65,0.0134,1.53
2021-09-05 13:48:33.890452,events,5823.43,423258,5830,31,7844.07,187.85,1.35,0.0138,1.0
2021-09-06 13:48:33.890452,events,8965.46,457433,7592,45,13775.1,199.23,1.54,0.0166,1.18
2021-09-07 13:48:33.890452,events,8079.41,828655,12138,38,14876.54,212.62,1.84,0.0146,0.67
2021-09-08 13:48:33.890452,events,8046.19,470620,8412,39,11297.38,206.31,1.4,0.0179,0.96
2021-09-09 13:48:33.890452,events,6459.68,429643,5689,32,9313.93,201.87,1.44,0.0132,1.14
2021-09-10 13:48:33.890452,events,8130.29,437775,7224,37,12274.9,219.74,1.51,0.0165,1.13
2021-09-11 13:48:33.890452,events,6389.98,452752,7845,31,8284.92,206.13,1.3,0.0173,0.81
2021-09-12 13:48:33.890452,events,6224.12,538102,9000,30,8391.71,207.47,1.35,0.0167,0.69
2021-09-13 13:48:33.890452,events,8341.56,580380,8628,41,11471.97,203.45,1.38,0.0149,0.97
2021-09-14 13:48:33.890452,events,7107.55,534774,7267,32,10389.73,222.11,1.46,0.0136,0.98
2021-09-15 13:48:33.890452,events,8231.79,427861,6783,43,12562.14,191.44,1.53,0.0159,1.21
2021-09-16 13:48:33.890452,events,8586.78,717359,10233,44,13824.74,195.15,1.61,0.0143,0.84
2021-09-17 13:48:33.890452,events,8286.98,841596,12896,44,12236.49,188.34,1.48,0.0153,0.64
2021-09-18 13:48:33.890452,events,10087.75,874043,11931,48,15376.4,210.16,1.52,0.0137,0.85
2021-09-19 13:48:33.890452,events,5971.17,447680,6410,33,9437.17,180.94,1.58,0.0143,0.93
2021-09-20 13:48:33.890452,events,11464.03,692781,11555,60,18479.83,191.07,1.61,0.0167,0.99
2021-09-21 13:48:33.890452,events,8629.39,608583,9361,40,11509.67,215.73,1.33,0.0154,0.92
2021-09-22 13:48:33.890452,events,11329.53,771959,13934,57,17232.69,198.76,1.52,0.0181,0.81
2021-09-23 13:48:33.890452,events,9458.79,585256,9275,46,13252.02,205.63,1.4,0.0158,1.02
2021-09-24 13:48:33.890452,events,8111.73,669502,10539,45,10825.52,180.26,1.33,0.0157,0.77
2021-09-25 13:48:33.890452,events,8465.97,484169,7500,37,13855.98,228.81,1.64,0.0155,1.13
2021-09-26 13:48:33.890452,events,7033.69,423223,6325,36,10655.47,195.38,1.51,0.0149,1.11
2021-09-27 13:48:33.890452,events,5594.71,386310,6274,30,8601.57,186.49,1.54,0.0162,0.89
2021-09-28 13:48:33.890452,events,7447.2,499335,7348,36,12544.94,206.87,1.68,0.0147,1.01
2021-09-29 13:48:33.890452,events,9800.38,945757,14075,56,14174.63,175.01,1.45,0.0149,0.7
2021-09-30 13:48:33.890452,events,9826.13,540613,8382,49,13047.67,200.53,1.33,0.0155,1.17
2021-10-01 13:48:33.890452,events,7572.81,381092,5654,34,11805.32,222.73,1.56,0.0148,1.34
2021-10-02 13:48:33.890452,events,7616.25,544967,8437,47,10100.84,162.05,1.33,0.0155,0.9
2021-10-03 13:48:33.890452,events,6608.03,388273,5642,34,9848.55,194.35,1.49,0.0145,1.17
2021-10-04 13:48:33.890452,events,8332.81,607640,10328,39,15063.06,213.66,1.81,0.017,0.81
2021-10-05 13:48:33.890452,events,7550.64,429362,6752,35,10179.75,215.73,1.35,0.0157,1.12
2021-10-06 13:48:33.890452,events,9930.81,761587,10858,55,14678.16,180.56,1.48,0.0143,0.91
2021-10-07 13:48:33.890452,events,6827.37,468412,8219,36,10863.48,189.65,1.59,0.0175,0.83
2021-10-08 13:48:33.890452,events,8673.48,838069,12971,39,12165.64,222.4,1.4,0.0155,0.67
2021-10-09 13:48:33.890452,events,7575.03,404421,6029,37,11515.87,204.73,1.52,0.0149,1.26
2021-10-10 13:48:33.890452,events,6007.22,305972,5033,25,10770.95,240.29,1.79,0.0164,1.19
2021-10-11 13:48:33.890452,events,8320.81,608664,7770,39,12558.36,213.35,1.51,0.0128,1.07
2021-10-12 13:48:33.890452,events,9014.34,470637,7586,41,13590.42,219.86,1.51,0.0161,1.19
2021-10-13 13:48:33.890452,events,6851.03,595207,8329,30,9847.58,228.37,1.44,0.014,0.82
2021-10-14 13:48:33.890452,events,10785.21,599681,9394,45,15610.12,239.67,1.45,0.0157,1.15
2021-10-15 13:48:33.890452,events,8100.67,605100,9003,39,9958.15,207.71,1.23,0.0149,0.9
2021-10-16 13:48:33.890452,events,7153.09,560448,8787,31,13173.07,230.74,1.84,0.0157,0.81
2021-10-17 13:48:33.890452,events,7353.26,564217,6933,51,11680.38,144.18,1.59,0.0123,1.06
2021-10-18 13:48:33.890452,events,8563.89,425791,6002,39,11855.18,219.59,1.38,0.0141,1.43
2021-10-19 13:48:33.890452,events,11080.5,754726,11211,55,19159.67,201.46,1.73,0.0149,0.99
2021-10-20 13:48:33.890452,events,7926.21,555837,9445,40,11262.33,198.16,1.42,0.017,0.84
2021-10-21 13:48:33.890452,events,9337.91,482080,7901,55,13764.91,169.78,1.47,0.0164,1.18
2021-10-22 13:48:33.890452,events,7495.24,580273,7673,39,11948.6,192.19,1.59,0.0132,0.98
2021-10-23 13:48:33.890452,events,6808.68,468930,6741,31,10519.66,219.63,1.55,0.0144,1.01
2021-10-24 13:48:33.890452,events,7769.44,445876,6390,42,12555.38,184.99,1.62,0.0143,1.22
2021-10-25 13:48:33.890452,events,8909.07,720203,9388,42,13214.62,212.12,1.48,0.013,0.95
2021-10-26 13:48:33.890452,events,7181.95,449705,6462,33,9309.34,217.63,1.3,0.0144,1.11
2021-10-27 13:48:33.890452,events,7192.17,381657,5770,41,10619.77,175.42,1.48,0.0151,1.25
2021-10-28 13:48:33.890452,events,15688.37,1366009,22301,66,21252.0,237.7,1.35,0.0163,0.7
2021-10-29 13:48:33.890452,events,9609.21,481575,7841,52,15271.39,184.79,1.59,0.0163,1.23
2021-10-30 13:48:33.890452,events,9012.61,621162,8468,40,15797.03,225.32,1.75,0.0136,1.06
2021-10-31 13:48:33.890452,events,7957.68,497159,6675,40,11447.64,198.94,1.44,0.0134,1.19
2021-11-01 13:48:33.890452,events,11562.81,602222,10878,60,17407.39,192.71,1.51,0.0181,1.06
2021-11-02 13:48:33.890452,events,11174.47,1046221,16007,48,17176.95,232.8,1.54,0.0153,0.7
2021-11-03 13:48:33.890452,events,8992.79,1044417,13408,39,13063.33,230.58,1.45,0.0128,0.67
2021-11-04 13:48:33.890452,events,10079.19,548633,7843,63,15581.94,159.99,1.55,0.0143,1.29
2021-11-05 13:48:33.890452,events,11285.81,857806,12216,47,15859.76,240.12,1.41,0.0142,0.92
2021-11-06 13:48:33.890452,events,9842.43,498737,6570,53,14661.51,185.71,1.49,0.0132,1.5
2021-11-07 13:48:33.890452,events,9769.64,542712,7565,44,15887.02,222.04,1.63,0.0139,1.29
2021-11-08 13:48:33.890452,events,12633.81,1141335,17304,69,18830.68,183.1,1.49,0.0152,0.73
2021-11-09 13:48:33.890452,events,11171.9,789606,10813,48,14985.45,232.75,1.34,0.0137,1.03
2021-11-10 13:48:33.890452,events,10182.13,598625,7704,60,13447.29,169.7,1.32,0.0129,1.32
2021-11-11 13:48:33.890452,events,7655.47,408794,6060,35,10509.14,218.73,1.37,0.0148,1.26
2021-11-12 13:48:33.890452,events,11128.05,809044,13234,65,15682.05,171.2,1.41,0.0164,0.84
2021-11-13 13:48:33.890452,events,9227.96,622224,10430,45,13002.52,205.07,1.41,0.0168,0.88
2021-11-14 13:48:33.890452,events,9531.02,540198,8241,47,13469.86,202.79,1.41,0.0153,1.16
2021-11-15 13:48:33.890452,events,11816.33,1152305,17382,57,19209.34,207.3,1.63,0.0151,0.68
2021-11-16 13:48:33.890452,events,9652.13,596689,10252,51,13200.11,189.26,1.37,0.0172,0.94
2021-11-17 13:48:33.890452,events,13331.85,888996,12071,61,23242.44,218.55,1.74,0.0136,1.1
2021-11-18 13:48:33.890452,events,10809.59,571988,7081,51,18038.84,211.95,1.67,0.0124,1.53
2021-11-19 13:48:33.890452,events,7681.63,561960,8018,39,12626.99,196.96,1.64,0.0143,0.96
2021-11-20 13:48:33.890452,events,8114.92,891682,14679,42,12658.41,193.21,1.56,0.0165,0.55
2021-11-21 13:48:33.890452,events,9863.33,612242,8250,57,15197.69,173.04,1.54,0.0135,1.2
2021-11-22 13:48:33.890452,events,10241.14,791220,12969,53,12291.91,193.23,1.2,0.0164,0.79
2021-11-23 13:48:33.890452,events,9489.09,777435,12883,47,14824.35,201.9,1.56,0.0166,0.74
2021-11-24 13:48:33.890452,events,10465.87,409888,6700,54,15850.91,193.81,1.51,0.0163,1.56
2021-11-25 13:48:33.890452,events,11195.04,568507,9081,59,18763.87,189.75,1.68,0.016,1.23
2021-11-26 13:48:33.890452,events,11287.07,804495,12920,51,18360.96,221.32,1.63,0.0161,0.87
2021-11-27 13:48:33.890452,events,8072.51,452361,6141,39,10118.9,206.99,1.25,0.0136,1.31
2021-11-28 13:48:33.890452,events,9998.25,874268,13158,52,13664.26,192.27,1.37,0.0151,0.76
2021-11-29 13:48:33.890452,events,12396.98,740048,10607,72,17499.25,172.18,1.41,0.0143,1.17
2021-11-30 13:48:33.890452,events,15044.47,847272,11438,85,23183.68,176.99,1.54,0.0135,1.32
2021-12-01 13:48:33.890452,events,13650.37,779588,11194,61,19339.37,223.78,1.42,0.0144,1.22
2021-12-02 13:48:33.890452,events,8756.03,596488,8965,40,13298.13,218.9,1.52,0.015,0.98
2021-12-03 13:48:33.890452,events,11416.38,764468,11984,62,15648.06,184.14,1.37,0.0157,0.95
2021-12-04 13:48:33.890452,events,9616.56,832794,13363,45,16210.69,213.7,1.69,0.016,0.72
2021-12-05 13:48:33.890452,events,9783.99,733097,10404,48,15631.91,203.83,1.6,0.0142,0.94
2021-12-06 13:48:33.890452,events,12925.57,948038,13772,61,20542.49,211.89,1.59,0.0145,0.94
2021-12-07 13:48:33.890452,events,10231.98,809922,11532,52,16741.85,196.77,1.64,0.0142,0.89
2021-12-08 13:48:33.890452,events,11293.21,1132156,20668,51,17413.36,221.44,1.54,0.0183,0.55
2021-12-09 13:48:33.890452,events,12737.86,731495,11882,61,17623.77,208.82,1.38,0.0162,1.07
2021-12-10 13:48:33.890452,events,11881.28,723252,11527,66,15185.57,180.02,1.28,0.0159,1.03
2021-12-11 13:48:33.890452,events,10150.6,760163,11533,52,12195.36,195.2,1.2,0.0152,0.88
2021-12-12 13:48:33.890452,events,5366.8,574340,7833,24,8981.24,223.62,1.67,0.0136,0.69
2021-12-13 13:48:33.890452,events,9988.69,748383,10636,53,15964.95,188.47,1.6,0.0142,0.94
2021-12-14 13:48:33.890452,events,10627.06,566585,8388,42,19751.16,253.03,1.86,0.0148,1.27
2021-12-15 13:48:33.890452,events,9414.81,787269,10513,52,14809.87,181.05,1.57,0.0134,0.9
2021-12-16 13:48:33.890452,events,10936.47,605802,9898,54,17335.77,202.53,1.59,0.0163,1.1
2021-12-17 13:48:33.890452,events,9172.14,584820,9969,49,15904.0,187.19,1.73,0.017,0.92
2021-12-18 13:48:33.890452,events,8589.67,449016,6880,44,9639.48,195.22,1.12,0.0153,1.25
2021-12-19 13:48:33.890452,events,9031.43,587158,8749,53,14382.65,170.4,1.59,0.0149,1.03
2021-12-20 13:48:33.890452,events,10494.01,891110,14378,72,15171.9,145.75,1.45,0.0161,0.73
2021-12-21 13:48:33.890452,events,10834.48,919006,15158,58,17618.97,186.8,1.63,0.0165,0.71
2021-12-22 13:48:33.890452,events,12674.67,1140079,19195,68,19544.54,186.39,1.54,0.0168,0.66
2021-12-23 13:48:33.890452,events,13025.23,753860,9097,65,19048.94,200.39,1.46,0.0121,1.43
2021-12-24 13:48:33.890452,events,10746.41,576951,8619,54,15151.82,199.01,1.41,0.0149,1.25
2021-12-25 13:48:33.890452,events,8363.76,597545,8824,56,13044.23,149.35,1.56,0.0148,0.95
2021-12-26 13:48:33.890452,events,9539.16,680524,10545,54,14003.43,176.65,1.47,0.0155,0.9
2021-12-27 13:48:33.890452,events,9678.38,788586,13125,50,16333.09,193.57,1.69,0.0166,0.74
2021-12-28 13:48:33.890452,events,12972.84,825347,13789,48,20821.22,270.27,1.6,0.0167,0.94
2021-12-29 13:48:33.890452,events,10505.61,495596,6653,50,14494.23,210.11,1.38,0.0134,1.58
2021-12-30 13:48:33.890452,events,12125.87,996353,13287,59,16342.85,205.52,1.35,0.0133,0.91
2021-12-31 13:48:33.890452,events,9888.72,628165,9659,49,7665.85,201.81,0.78,0.0154,1.02
2022-01-01 13:48:33.890452,events,7897.19,470819,7480,38,12734.62,207.82,1.61,0.0159,1.06
2022-01-02 13:48:33.890452,events,7577.45,429519,7475,37,9890.21,204.8,1.31,0.0174,1.01
2022-01-03 13:48:33.890452,events,7180.63,443870,7429,32,10802.24,224.39,1.5,0.0167,0.97
2022-01-04 13:48:33.890452,events,9762.06,739534,10599,52,13467.41,187.73,1.38,0.0143,0.92
2022-01-05 13:48:33.890452,events,8674.45,662533,10076,44,12414.71,197.15,1.43,0.0152,0.86
2022-01-06 13:48:33.890452,events,7402.99,741842,11607,34,11252.2,217.74,1.52,0.0156,0.64
2022-01-07 13:48:33.890452,events,9447.58,783894,12464,42,13041.95,224.94,1.38,0.0159,0.76
2022-01-08 13:48:33.890452,events,6487.12,438888,6678,31,10501.36,209.26,1.62,0.0152,0.97
2022-01-09 13:48:33.890452,events,5820.11,428200,6528,28,9106.5,207.86,1.56,0.0152,0.89
2022-01-10 13:48:33.890452,events,9073.49,746963,10068,42,12237.45,216.04,1.35,0.0135,0.9
2022-01-11 13:48:33.890452,events,7923.25,465665,6118,56,12931.54,141.49,1.63,0.0131,1.3
2022-01-12 13:48:33.890452,events,8156.35,552648,9559,38,13072.36,214.64,1.6,0.0173,0.85
2022-01-13 13:48:33.890452,events,9731.55,731908,9820,45,16514.42,216.26,1.7,0.0134,0.99
2022-01-14 13:48:33.890452,events,7879.24,598381,9177,43,11999.44,183.24,1.52,0.0153,0.86
2022-01-15 13:48:33.890452,events,7334.39,575123,9029,38,11116.04,193.01,1.52,0.0157,0.81
2022-01-16 13:48:33.890452,events,5219.65,407274,5455,25,7592.87,208.79,1.45,0.0134,0.96
2022-01-17 13:48:33.890452,events,7548.69,513234,7697,31,10895.4,243.51,1.44,0.015,0.98
2022-01-18 13:48:33.890452,events,9030.82,490896,7873,45,13794.92,200.68,1.53,0.016,1.15
2022-01-19 13:48:33.890452,events,11960.86,760075,10272,58,16505.17,206.22,1.38,0.0135,1.16
2022-01-20 13:48:33.890452,events,9871.46,894466,12129,49,15426.01,201.46,1.56,0.0136,0.81
2022-01-21 13:48:33.890452,events,6699.52,461412,7958,30,9387.98,223.32,1.4,0.0172,0.84
2022-01-22 13:48:33.890452,events,6497.07,362674,5237,30,9479.98,216.57,1.46,0.0144,1.24
2022-01-23 13:48:33.890452,events,8044.42,475132,8042,35,10449.62,229.84,1.3,0.0169,1.0
2022-01-24 13:48:33.890452,events,8116.48,515077,7561,43,10398.04,188.76,1.28,0.0147,1.07
2022-01-25 13:48:33.890452,events,8450.34,503344,9331,42,13320.68,201.2,1.58,0.0185,0.91
2022-01-26 13:48:33.890452,events,9506.24,579998,8571,41,14280.61,231.86,1.5,0.0148,1.11
2022-01-27 13:48:33.890452,events,7902.07,796021,13270,37,12070.01,213.57,1.53,0.0167,0.6
2022-01-28 13:48:33.890452,events,6634.22,506530,6977,33,9688.74,201.04,1.46,0.0138,0.95
2022-01-29 13:48:33.890452,events,6928.77,632683,8995,172,10250.52,40.28,1.48,0.0142,0.77
2022-01-30 13:48:33.890452,events,6482.2,605081,8683,34,10625.42,190.65,1.64,0.0144,0.75
2022-01-31 13:48:33.890452,events,6873.25,392966,6733,38,10213.62,180.87,1.49,0.0171,1.02
2022-02-01 13:48:33.890452,events,7896.78,419885,5523,49,12883.59,161.16,1.63,0.0132,1.43
2022-02-02 13:48:33.890452,events,9188.55,1168116,16125,45,12475.97,204.19,1.36,0.0138,0.57
2022-02-03 13:48:33.890452,events,7437.37,729056,11370,43,11183.49,172.96,1.5,0.0156,0.65
2022-02-04 13:48:33.890452,events,11865.96,618320,8467,56,21557.55,211.89,1.82,0.0137,1.4
2022-02-05 13:48:33.890452,events,7398.5,644612,10710,34,9787.4,217.6,1.32,0.0166,0.69
2022-02-06 13:48:33.890452,events,4515.93,230618,3958,21,6981.18,215.04,1.55,0.0172,1.14
2022-02-07 13:48:33.890452,events,8333.06,594238,7788,48,13054.91,173.61,1.57,0.0131,1.07
2022-02-08 13:48:33.890452,events,8385.77,657507,10716,42,11125.16,199.66,1.33,0.0163,0.78
2022-02-09 13:48:33.890452,events,8933.22,662343,10433,55,16032.56,162.42,1.79,0.0158,0.86
2022-02-10 13:48:33.890452,events,10603.59,936520,10569,54,17183.11,196.36,1.62,0.0113,1.0
2022-02-11 13:48:33.890452,events,9488.37,789710,11040,45,13969.02,210.85,1.47,0.014,0.86
2022-02-12 13:48:33.890452,events,5028.79,421166,6112,28,6707.82,179.6,1.33,0.0145,0.82
2022-02-13 13:48:33.890452,events,9074.66,659145,9242,46,11234.82,197.28,1.24,0.014,0.98
2022-02-14 13:48:33.890452,events,9411.7,586766,8580,42,15403.17,224.09,1.64,0.0146,1.1
2022-02-15 13:48:33.890452,events,9006.92,500238,7496,45,13126.75,200.15,1.46,0.015,1.2
2022-02-16 13:48:33.890452,events,9206.43,617582,9529,52,16491.31,177.05,1.79,0.0154,0.97
2022-02-17 13:48:33.890452,events,7696.42,710999,10645,40,13554.23,192.41,1.76,0.015,0.72
2022-02-18 13:48:33.890452,events,8713.04,696253,12407,48,13774.13,181.52,1.58,0.0178,0.7
2022-02-19 13:48:33.890452,events,7296.19,744718,12682,36,8404.77,202.67,1.15,0.017,0.58
2022-02-20 13:48:33.890452,events,6503.45,451425,7885,33,9467.03,197.07,1.46,0.0175,0.82
2022-02-21 13:48:33.890452,events,7745.82,484969,7075,46,14377.49,168.39,1.86,0.0146,1.09
2022-02-22 13:48:33.890452,events,10997.4,621232,9858,48,13734.52,229.11,1.25,0.0159,1.12
2022-02-23 13:48:33.890452,events,7342.16,546892,8487,48,10829.53,152.96,1.47,0.0155,0.87
2022-02-24 13:48:33.890452,events,7582.08,540002,9255,39,13516.55,194.41,1.78,0.0171,0.82
2022-02-25 13:48:33.890452,events,6832.21,712642,11738,29,10128.05,235.59,1.48,0.0165,0.58
2022-02-26 13:48:33.890452,events,6707.62,502957,8407,34,8456.63,197.28,1.26,0.0167,0.8
2022-02-27 13:48:33.890452,events,6409.91,369615,5598,37,9060.78,173.24,1.41,0.0151,1.15
2022-02-28 13:48:33.890452,events,9867.68,658667,9332,42,13572.74,234.94,1.38,0.0142,1.06
2022-03-01 13:48:33.890452,events,7927.62,649384,9181,43,12306.09,184.36,1.55,0.0141,0.86
2022-03-02 13:48:33.890452,events,6384.74,398372,6773,28,9176.72,228.03,1.44,0.017,0.94
2022-03-03 13:48:33.890452,events,10169.27,693512,9507,52,14454.78,195.56,1.42,0.0137,1.07
2022-03-04 13:48:33.890452,events,9813.94,578436,8998,49,13593.61,200.28,1.39,0.0156,1.09
2022-03-05 13:48:33.890452,events,5440.12,352729,5671,26,9884.79,209.24,1.82,0.0161,0.96
2022-03-06 13:48:33.890452,events,8390.24,910001,14678,38,10580.27,220.8,1.26,0.0161,0.57
2022-03-07 13:48:33.890452,events,10075.24,792997,11506,57,16552.44,176.76,1.64,0.0145,0.88
2022-03-08 13:48:33.890452,events,7894.4,611345,9652,33,10364.32,239.22,1.31,0.0158,0.82
2022-03-09 13:48:33.890452,events,7551.92,422414,6491,32,11390.12,236.0,1.51,0.0154,1.16
2022-03-10 13:48:33.890452,events,8965.87,473035,6888,40,14286.55,224.15,1.59,0.0146,1.3
2022-03-11 13:48:33.890452,events,9058.72,729823,10028,55,12010.97,164.7,1.33,0.0137,0.9
2022-03-12 13:48:33.890452,events,7275.38,481640,7227,41,11026.25,177.45,1.52,0.015,1.01
2022-03-13 13:48:33.890452,events,7078.47,462192,6847,34,12688.01,208.19,1.79,0.0148,1.03
2022-03-14 13:48:33.890452,events,6624.49,375226,6154,38,11267.63,174.33,1.7,0.0164,1.08
2022-03-15 13:48:33.890452,events,10480.98,882810,11066,50,18553.17,209.62,1.77,0.0125,0.95
2022-03-16 13:48:33.890452,events,8490.85,461307,6929,41,13264.44,207.09,1.56,0.015,1.23
2022-03-17 13:48:33.890452,events,9669.45,603493,9651,48,13276.66,201.45,1.37,0.016,1.0
2022-03-18 13:48:33.890452,events,8651.86,705870,11310,43,12300.7,201.21,1.42,0.016,0.76
2022-03-19 13:48:33.890452,events,6024.09,496452,7417,33,9199.95,182.55,1.53,0.0149,0.81
2022-03-20 13:48:33.890452,events,8403.02,560734,7014,41,10839.97,204.95,1.29,0.0125,1.2
2022-03-21 13:48:33.890452,events,5399.81,422202,7444,30,9275.34,179.99,1.72,0.0176,0.73
2022-03-22 13:48:33.890452,events,9830.04,560351,8182,42,11305.73,234.05,1.15,0.0146,1.2
2022-03-23 13:48:33.890452,events,9773.27,668596,10147,50,14694.28,195.47,1.5,0.0152,0.96
2022-03-24 13:48:33.890452,events,10394.3,878210,12528,49,15341.68,212.13,1.48,0.0143,0.83
2022-03-25 13:48:33.890452,events,7271.61,446523,7894,39,11901.52,186.45,1.64,0.0177,0.92
2022-03-26 13:48:33.890452,events,6568.3,443462,5748,32,9933.15,205.26,1.51,0.013,1.14
2022-03-27 13:48:33.890452,events,6495.7,409554,7038,29,10155.59,223.99,1.56,0.0172,0.92
2022-03-28 13:48:33.890452,events,10687.61,616283,8764,49,19673.58,218.11,1.84,0.0142,1.22
2022-03-29 13:48:33.890452,events,8029.64,445881,5091,38,11361.26,211.31,1.41,0.0114,1.58
2022-03-30 13:48:33.890452,events,7853.25,730068,11171,36,11749.19,218.15,1.5,0.0153,0.7
2022-03-31 13:48:33.890452,events,9827.79,768735,11245,59,16680.41,166.57,1.7,0.0146,0.87
2022-04-01 13:48:33.890452,events,7002.66,497818,7506,34,14424.2,205.96,2.06,0.0151,0.93
2022-04-02 13:48:33.890452,events,6058.6,454211,6983,34,9222.12,178.19,1.52,0.0154,0.87
